# x,p
8.409.,8.409.
-3.244.,2.256.
2.685.,2.685.
-8.312.,-2.812.
6.222.,6.222.
9.759.,9.759.
3.412.,8.912.
-8.373.,-2.873.
-8.026.,-2.873.
-8.274.,-2.873.
3.218.,3.218.
-4.561.,0.939.
7.902.,7.902.
1.275.,6.775.
-5.966.,-0.466.
-9.322.,-3.822.
7.089.,7.089.
-4.921.,0.579.
-4.996.,0.504.
8.300.,8.300.
6.242.,8.300.
-7.900.,-2.400.
-3.281.,-2.400.
0.942.,0.942.
-3.440.,0.942.
9.613.,9.613.
1.811.,7.311.
-5.430.,0.070.
-8.826.,-3.326.
6.466.,6.466.
-9.768.,-4.268.
9.920.,9.920.
-3.640.,1.860.
-5.440.,0.060.
0.595.,0.595.
-1.384.,0.595.
4.819.,4.819.
-2.314.,3.186.
-9.526.,-4.026.
-1.275.,-1.275.
9.696.,9.696.
4.864.,9.696.
-3.995.,1.505.
0.391.,1.505.
-4.901.,0.599.
-2.038.,0.599.
8.395.,8.395.
5.180.,8.395.
6.113.,8.395.
4.456.,8.395.
-3.910.,1.590.
7.663.,7.663.
7.809.,7.809.
3.866.,7.809.
1.856.,7.356.
6.751.,7.356.
5.083.,7.356.
-5.372.,0.128.
-5.483.,0.017.
2.677.,2.677.
1.365.,2.677.
8.727.,8.727.
4.765.,8.727.
-6.784.,-1.284.
6.374.,6.374.
2.788.,6.374.
3.919.,6.374.
-2.188.,3.312.
8.488.,8.488.
1.758.,7.258.
-7.593.,-2.093.
4.160.,4.160.
-0.885.,4.160.
-1.081.,4.160.
-4.056.,1.444.
3.438.,3.438.
9.019.,9.019.
1.219.,6.719.
4.242.,6.719.
4.226.,6.719.
9.800.,9.800.
-8.831.,-3.331.
-7.908.,-3.331.
-3.447.,-3.331.
-2.946.,-2.946.
2.774.,2.774.
-3.104.,2.396.
1.879.,2.396.
-5.402.,0.098.
-7.270.,-1.770.
1.989.,1.989.
-2.578.,1.989.
-0.061.,1.989.
-9.537.,-4.037.
-6.580.,-4.037.
-7.874.,-4.037.
-7.240.,-4.037.
-5.364.,-4.037.
-7.960.,-4.037.
-2.633.,-2.633.
-0.259.,-0.259.
-6.469.,-0.969.
-4.711.,-0.969.
9.330.,9.330.
-1.738.,3.762.
-6.638.,-1.138.
6.169.,6.169.
9.620.,9.620.
-8.326.,-2.826.
6.936.,6.936.
-6.089.,-0.589.
1.318.,1.318.
9.960.,9.960.
-5.990.,-0.490.
-0.095.,-0.095.
5.613.,5.613.
-9.982.,-4.482.
-7.161.,-4.482.
-7.636.,-4.482.
-3.360.,-3.360.
8.672.,8.672.
-9.834.,-4.334.
-8.330.,-4.334.
-0.193.,-0.193.
-2.128.,-0.193.
-5.066.,-0.193.
-5.073.,-0.193.
3.542.,3.542.
-0.885.,3.542.
0.738.,3.542.
-2.159.,3.341.
-6.636.,-1.136.
-3.514.,-1.136.
-4.941.,-1.136.
-3.085.,-1.136.
-1.196.,-1.136.
6.635.,6.635.
1.533.,6.635.
-2.976.,2.524.
5.580.,5.580.
-5.682.,-0.182.
-2.433.,-0.182.
-6.829.,-1.329.
-6.100.,-1.329.
-8.957.,-3.457.
-3.366.,-3.366.
-3.948.,-3.366.
9.872.,9.872.
-6.808.,-1.308.
-7.673.,-2.173.
-6.169.,-2.173.
-9.295.,-3.795.
-5.294.,-3.795.
2.073.,2.073.
-2.807.,2.073.
-9.745.,-4.245.
-5.689.,-4.245.
7.287.,7.287.
6.555.,7.287.
4.390.,7.287.
9.599.,9.599.
6.415.,9.599.
-1.902.,3.598.
6.647.,6.647.
8.603.,8.603.
9.261.,9.261.
-2.280.,3.220.
2.340.,3.220.
3.062.,3.220.
4.085.,4.085.
-2.026.,3.474.
-4.254.,1.246.
-4.902.,0.598.
3.700.,3.700.
2.465.,3.700.
-7.560.,-2.060.
9.956.,9.956.
-1.535.,3.965.
1.574.,3.965.
-6.970.,-1.470.
9.040.,9.040.
-4.336.,1.164.
-9.316.,-3.816.
5.800.,5.800.
9.143.,9.143.
2.338.,7.838.
-4.131.,1.369.
-7.276.,-1.776.
-8.095.,-2.595.
1.531.,1.531.
-4.052.,1.448.
7.976.,7.976.
2.053.,7.553.
0.179.,5.679.
-9.381.,-3.881.
3.930.,3.930.
4.900.,4.900.
9.319.,9.319.
9.234.,9.319.
5.745.,9.319.
8.157.,9.319.
-0.865.,4.635.
7.349.,7.349.
-6.477.,-0.977.
0.709.,0.709.
0.964.,0.964.
2.666.,2.666.
-5.439.,0.061.
4.581.,4.581.
-7.453.,-1.953.
-6.652.,-1.953.
5.797.,5.797.
-1.229.,4.271.
-0.214.,4.271.
1.953.,4.271.
-6.336.,-0.836.
-5.534.,-0.836.
8.355.,8.355.
9.477.,9.477.
6.890.,9.477.
9.521.,9.521.
-4.822.,0.678.
8.028.,8.028.
0.533.,6.033.
8.170.,8.170.
7.498.,8.170.
1.403.,6.903.
9.655.,9.655.
9.457.,9.655.
-9.358.,-3.858.
-1.775.,-1.775.
-9.200.,-3.700.
9.144.,9.144.
-4.882.,0.618.
0.345.,0.618.
-0.227.,0.618.
-9.524.,-4.024.
-5.398.,-4.024.
-1.743.,-1.743.
-8.538.,-3.038.
-6.346.,-3.038.
4.891.,4.891.
3.695.,4.891.
8.702.,8.702.
-0.163.,5.337.
-2.856.,2.644.
4.670.,4.670.
-8.915.,-3.415.
-5.042.,-3.415.
5.640.,5.640.
-7.134.,-1.634.
-0.349.,-0.349.
0.715.,0.715.
-0.866.,0.715.
-3.167.,0.715.
-9.640.,-4.140.
2.811.,2.811.
-4.141.,1.359.
-7.974.,-2.474.
-0.437.,-0.437.
3.008.,3.008.
-0.613.,3.008.
6.675.,6.675.
-8.495.,-2.995.
-1.890.,-1.890.
7.230.,7.230.
-4.864.,0.636.
-1.743.,0.636.
-8.253.,-2.753.
-0.908.,-0.908.
0.660.,0.660.
7.471.,7.471.
-0.510.,4.990.
-3.565.,1.935.
-5.659.,-0.159.
7.175.,7.175.
-3.198.,2.302.
4.319.,4.319.
-5.583.,-0.083.
8.130.,8.130.
4.193.,8.130.
-9.825.,-4.325.
0.900.,0.900.
5.900.,5.900.
-8.611.,-3.111.
6.528.,6.528.
3.668.,6.528.
-0.693.,4.807.
-5.105.,0.395.
6.272.,6.272.
-9.951.,-4.451.
-7.764.,-4.451.
0.441.,0.441.
-8.998.,-3.498.
7.855.,7.855.
-6.662.,-1.162.
-6.728.,-1.228.
-6.439.,-1.228.
-3.513.,-1.228.
4.455.,4.455.
2.354.,4.455.
-7.955.,-2.455.
-3.468.,-2.455.
3.323.,3.323.
9.870.,9.870.
5.462.,9.870.
7.918.,9.870.
-0.516.,4.984.
3.046.,4.984.
5.424.,5.424.
-9.566.,-4.066.
5.459.,5.459.
-0.881.,4.619.
-2.329.,3.171.
-0.181.,3.171.
7.057.,7.057.
-6.166.,-0.666.
-9.249.,-3.749.
-4.259.,-3.749.
-2.355.,-2.355.
1.519.,1.519.
6.359.,6.359.
9.824.,9.824.
6.429.,9.824.
1.216.,6.716.
-0.396.,5.104.
-9.049.,-3.549.
-3.737.,-3.549.
-0.722.,-0.722.
2.919.,2.919.
-5.223.,0.277.
-4.172.,0.277.
