# x,p
8.437.,3.185.
-4.566.,3.185.
-7.003.,3.185.
4.036.,3.185.
-9.378.,3.185.
5.816.,3.185.
4.854.,3.185.
1.010.,3.185.
7.384.,3.185.
6.814.,3.185.
2.453.,3.185.
7.546.,3.185.
1.328.,3.185.
-0.327.,3.185.
2.110.,3.185.
-4.457.,3.185.
9.176.,3.185.
-4.045.,3.185.
4.546.,3.185.
2.568.,3.185.
-5.275.,3.185.
-3.475.,3.185.
3.175.,3.185.
1.197.,3.185.
0.682.,3.185.
-5.438.,3.185.
-1.047.,3.185.
4.227.,3.185.
4.285.,3.185.
-1.844.,3.185.
4.764.,3.185.
1.509.,3.185.
-1.407.,3.185.
7.744.,3.185.
-2.868.,3.185.
3.306.,3.185.
-2.519.,3.185.
-0.650.,3.185.
-2.416.,3.185.
-9.608.,3.185.
6.585.,3.185.
7.769.,3.185.
-5.658.,3.185.
3.576.,3.185.
-6.351.,3.185.
8.074.,3.185.
-0.946.,3.185.
8.979.,3.185.
9.377.,3.185.
-2.986.,3.185.
-1.325.,3.185.
6.435.,3.185.
7.789.,3.185.
0.861.,3.185.
-5.314.,3.185.
5.220.,3.185.
-4.971.,3.185.
-5.772.,3.185.
-9.376.,3.185.
6.618.,3.185.
-8.074.,3.185.
5.915.,3.185.
-5.369.,3.185.
4.737.,3.185.
5.870.,3.185.
3.083.,3.185.
-7.825.,3.185.
5.085.,3.185.
9.730.,3.185.
3.712.,3.185.
-4.231.,3.185.
7.928.,3.185.
-1.785.,3.185.
2.468.,3.185.
0.308.,3.185.
8.001.,3.185.
-1.784.,3.185.
-3.533.,3.185.
8.693.,3.185.
-6.431.,3.185.
-2.964.,3.185.
-6.166.,3.185.
5.032.,3.185.
-7.859.,3.185.
9.222.,3.185.
-6.653.,3.185.
-1.157.,3.185.
3.645.,3.185.
1.313.,3.185.
9.930.,3.185.
7.874.,3.185.
1.741.,3.185.
7.447.,3.185.
-3.437.,3.185.
-0.317.,3.185.
-4.643.,3.185.
6.329.,3.185.
-1.282.,3.185.
-5.302.,3.185.
1.385.,3.185.
-4.919.,3.185.
-9.719.,3.185.
1.812.,3.185.
3.679.,3.185.
4.553.,3.185.
9.432.,3.185.
3.003.,3.185.
8.998.,3.185.
-9.016.,3.185.
-9.206.,3.185.
-6.960.,3.185.
-4.463.,3.185.
9.690.,3.185.
9.400.,3.185.
-2.486.,3.185.
8.221.,3.185.
-5.586.,3.185.
4.153.,3.185.
-2.439.,3.185.
6.543.,3.185.
-5.346.,3.185.
6.516.,3.185.
2.010.,3.185.
5.720.,3.185.
0.843.,3.185.
-8.070.,3.185.
-9.746.,3.185.
2.333.,3.185.
7.255.,3.185.
-7.805.,3.185.
8.917.,3.185.
-6.188.,3.185.
-6.216.,3.185.
-8.917.,3.185.
-7.276.,3.185.
-8.768.,3.185.
-3.985.,3.185.
-1.319.,3.185.
7.177.,3.185.
-1.977.,3.185.
-7.757.,3.185.
-0.554.,3.185.
-6.832.,3.185.
4.103.,3.185.
-9.647.,3.185.
-6.404.,3.185.
6.247.,3.185.
4.048.,3.185.
2.382.,3.185.
5.700.,3.185.
9.069.,3.185.
-0.033.,3.185.
1.386.,3.185.
3.509.,3.185.
-7.201.,3.185.
-3.691.,3.185.
6.462.,3.185.
-1.085.,3.185.
-7.381.,3.185.
-8.300.,3.185.
-1.727.,3.185.
7.801.,3.185.
6.205.,3.185.
-8.070.,3.185.
7.094.,3.185.
-5.754.,3.185.
0.320.,3.185.
7.655.,3.185.
0.813.,3.185.
7.887.,3.185.
-4.657.,3.185.
6.639.,3.185.
-6.435.,3.185.
-6.037.,3.185.
-9.242.,3.185.
-8.456.,3.185.
0.582.,3.185.
-2.623.,3.185.
-3.225.,3.185.
0.727.,3.185.
-5.437.,3.185.
-2.956.,3.185.
-1.179.,3.185.
-3.931.,3.185.
6.680.,3.185.
-3.275.,3.185.
-2.670.,3.185.
-8.318.,3.185.
-6.086.,3.185.
-8.218.,3.185.
3.367.,3.185.
-1.047.,3.185.
-4.239.,3.185.
4.635.,3.185.
-6.621.,3.185.
-0.047.,3.185.
7.682.,3.185.
7.897.,3.185.
3.892.,3.185.
1.393.,3.185.
9.647.,3.185.
2.844.,3.185.
3.941.,3.185.
-7.968.,3.185.
-6.056.,3.185.
4.232.,3.185.
-5.355.,3.185.
0.203.,3.185.
9.763.,3.185.
-0.746.,3.185.
-2.517.,3.185.
-1.208.,3.185.
8.739.,3.185.
8.187.,3.185.
7.201.,3.185.
-7.014.,3.185.
0.084.,3.185.
-1.798.,3.185.
5.658.,3.185.
-5.891.,3.185.
0.141.,3.185.
1.118.,3.185.
7.197.,3.185.
9.206.,3.185.
-9.583.,3.185.
3.455.,3.185.
-9.155.,3.185.
0.013.,3.185.
0.344.,3.185.
7.242.,3.185.
-2.864.,3.185.
3.269.,3.185.
-9.839.,3.185.
-9.941.,3.185.
8.905.,3.185.
-4.655.,3.185.
0.375.,3.185.
9.840.,3.185.
7.065.,3.185.
8.983.,3.185.
3.149.,3.185.
-8.077.,3.185.
-3.661.,3.185.
9.549.,3.185.
-0.425.,3.185.
6.288.,3.185.
2.098.,3.185.
9.830.,3.185.
5.260.,3.185.
2.411.,3.185.
9.498.,3.185.
3.519.,3.185.
-6.706.,3.185.
-4.727.,3.185.
-0.025.,3.185.
0.353.,3.185.
-4.843.,3.185.
-5.815.,3.185.
6.425.,3.185.
-3.048.,3.185.
-5.929.,3.185.
-0.041.,3.185.
4.330.,3.185.
-5.200.,3.185.
9.644.,3.185.
1.170.,3.185.
-4.730.,3.185.
-0.818.,3.185.
6.348.,3.185.
9.425.,3.185.
-7.779.,3.185.
7.419.,3.185.
4.250.,3.185.
0.160.,3.185.
0.179.,3.185.
6.313.,3.185.
-7.664.,3.185.
7.129.,3.185.
8.444.,3.185.
-5.345.,3.185.
9.168.,3.185.
2.238.,3.185.
8.171.,3.185.
4.750.,3.185.
-7.291.,3.185.
-4.239.,3.185.
-5.480.,3.185.
-8.619.,3.185.
3.362.,3.185.
5.231.,3.185.
-8.496.,3.185.
-5.033.,3.185.
6.756.,3.185.
1.796.,3.185.
1.922.,3.185.
0.006.,3.185.
6.857.,3.185.
-6.487.,3.185.
4.743.,3.185.
6.358.,3.185.
4.733.,3.185.
-8.457.,3.185.
-7.741.,3.185.
0.702.,3.185.
-4.418.,3.185.
0.812.,3.185.
-6.852.,3.185.
-2.501.,3.185.
-6.268.,3.185.
-9.183.,3.185.
-4.795.,3.185.
2.745.,3.185.
4.825.,3.185.
-5.227.,3.185.
0.023.,3.185.
-8.266.,3.185.
8.231.,3.185.
-0.109.,3.185.
1.426.,3.185.
5.791.,3.185.
5.641.,3.185.
-8.730.,3.185.
-4.166.,3.185.
9.705.,3.185.
8.315.,3.185.
8.844.,3.185.
-1.028.,3.185.
2.713.,3.185.
9.052.,3.185.
-4.982.,3.185.
-3.914.,3.185.
-6.218.,3.185.
0.477.,3.185.
-4.886.,3.185.
-5.958.,3.185.
-4.146.,3.185.
6.961.,3.185.
7.974.,3.185.
2.572.,3.185.
-2.534.,3.185.
5.857.,3.185.
-5.714.,3.185.
0.659.,3.185.
-6.035.,3.185.
5.430.,3.185.
9.971.,3.185.
9.790.,3.185.
-8.742.,3.185.
-8.328.,3.185.
-8.281.,3.185.
9.757.,3.185.
2.410.,3.185.
7.389.,3.185.
-6.444.,3.185.
6.501.,3.185.
7.598.,3.185.
-5.360.,3.185.
-3.181.,3.185.
8.894.,3.185.
8.606.,3.185.
-6.353.,3.185.
-2.043.,3.185.
-1.924.,3.185.
0.419.,3.185.
0.661.,3.185.
3.420.,3.185.
-9.896.,3.185.
9.481.,3.185.
-3.869.,3.185.
-6.253.,3.185.
-1.083.,3.185.
2.014.,3.185.
-2.771.,3.185.
-2.289.,3.185.
-5.812.,3.185.
4.337.,3.185.
-4.182.,3.185.
-2.577.,3.185.
-9.091.,3.185.
6.547.,3.185.
-2.112.,3.185.
2.037.,3.185.
2.182.,3.185.
-8.815.,3.185.
2.749.,3.185.
5.692.,3.185.
-6.253.,3.185.
8.825.,3.185.
-7.652.,3.185.
6.838.,3.185.
4.142.,3.185.
-7.698.,3.185.
