# x,p
0.404.,1.304.
1.109.,1.304.
2.762.,1.304.
-6.539.,1.304.
4.929.,1.304.
-8.864.,1.304.
7.276.,1.304.
8.417.,1.304.
-8.550.,1.304.
-3.765.,1.304.
-9.552.,1.304.
4.694.,1.304.
6.832.,1.304.
1.636.,1.304.
-6.022.,1.304.
-3.181.,1.304.
3.280.,1.304.
-2.657.,1.304.
-5.232.,1.304.
-2.054.,1.304.
4.534.,1.304.
4.338.,1.304.
-6.652.,1.304.
-4.365.,1.304.
4.767.,1.304.
1.526.,1.304.
9.089.,1.304.
3.252.,1.304.
-5.008.,1.304.
2.951.,1.304.
2.772.,1.304.
-7.733.,1.304.
-6.903.,1.304.
5.714.,1.304.
-4.651.,1.304.
-2.672.,1.304.
-6.530.,1.304.
-9.146.,1.304.
-4.335.,1.304.
7.102.,1.304.
4.380.,1.304.
5.737.,1.304.
6.194.,1.304.
-3.090.,1.304.
-4.385.,1.304.
-2.414.,1.304.
-4.705.,1.304.
-2.859.,1.304.
0.935.,1.304.
-4.753.,1.304.
-5.972.,1.304.
-2.024.,1.304.
-6.871.,1.304.
6.570.,1.304.
9.211.,1.304.
-6.109.,1.304.
-3.387.,1.304.
-0.514.,1.304.
9.074.,1.304.
6.475.,1.304.
-2.149.,1.304.
4.015.,1.304.
6.907.,1.304.
-1.697.,1.304.
0.657.,1.304.
1.715.,1.304.
9.304.,1.304.
-1.711.,1.304.
9.458.,1.304.
9.896.,1.304.
-3.514.,1.304.
9.425.,1.304.
3.858.,1.304.
-1.627.,1.304.
9.972.,1.304.
6.868.,1.304.
8.487.,1.304.
-5.136.,1.304.
-5.365.,1.304.
-6.837.,1.304.
3.734.,1.304.
7.545.,1.304.
-5.291.,1.304.
1.698.,1.304.
-6.245.,1.304.
-8.386.,1.304.
-9.374.,1.304.
1.291.,1.304.
3.174.,1.304.
9.072.,1.304.
1.475.,1.304.
4.980.,1.304.
-6.133.,1.304.
3.489.,1.304.
3.728.,1.304.
-8.542.,1.304.
4.601.,1.304.
-3.903.,1.304.
5.869.,1.304.
7.988.,1.304.
6.772.,1.304.
-1.242.,1.304.
-7.040.,1.304.
7.260.,1.304.
2.916.,1.304.
6.366.,1.304.
-2.889.,1.304.
-1.825.,1.304.
-1.423.,1.304.
1.283.,1.304.
8.295.,1.304.
9.573.,1.304.
7.350.,1.304.
-3.305.,1.304.
-9.870.,1.304.
9.560.,1.304.
5.663.,1.304.
8.347.,1.304.
-4.621.,1.304.
-1.188.,1.304.
-8.948.,1.304.
-1.531.,1.304.
6.535.,1.304.
3.916.,1.304.
4.117.,1.304.
-2.367.,1.304.
2.545.,1.304.
0.063.,1.304.
1.537.,1.304.
2.408.,1.304.
-1.369.,1.304.
-5.392.,1.304.
4.365.,1.304.
6.597.,1.304.
0.402.,1.304.
-3.951.,1.304.
4.341.,1.304.
-6.974.,1.304.
-7.264.,1.304.
6.292.,1.304.
0.801.,1.304.
-7.018.,1.304.
3.636.,1.304.
-8.247.,1.304.
4.598.,1.304.
-8.901.,1.304.
4.476.,1.304.
-0.251.,1.304.
9.199.,1.304.
-5.533.,1.304.
-1.506.,1.304.
5.468.,1.304.
3.725.,1.304.
-6.276.,1.304.
9.348.,1.304.
-7.499.,1.304.
2.290.,1.304.
2.373.,1.304.
1.314.,1.304.
-4.274.,1.304.
7.525.,1.304.
-3.462.,1.304.
8.746.,1.304.
2.252.,1.304.
7.373.,1.304.
6.203.,1.304.
-1.645.,1.304.
-4.044.,1.304.
8.805.,1.304.
1.017.,1.304.
-9.357.,1.304.
6.591.,1.304.
8.498.,1.304.
8.899.,1.304.
-5.431.,1.304.
-8.851.,1.304.
-8.881.,1.304.
6.794.,1.304.
4.310.,1.304.
-7.719.,1.304.
-8.096.,1.304.
-1.385.,1.304.
1.216.,1.304.
7.487.,1.304.
-1.475.,1.304.
-0.586.,1.304.
-9.518.,1.304.
5.664.,1.304.
-1.847.,1.304.
-5.862.,1.304.
4.070.,1.304.
4.289.,1.304.
-9.030.,1.304.
-9.319.,1.304.
-7.722.,1.304.
5.671.,1.304.
0.208.,1.304.
1.447.,1.304.
5.719.,1.304.
-8.209.,1.304.
5.957.,1.304.
-3.243.,1.304.
5.038.,1.304.
-9.879.,1.304.
-1.203.,1.304.
-1.430.,1.304.
-1.155.,1.304.
7.743.,1.304.
-3.898.,1.304.
3.816.,1.304.
8.926.,1.304.
1.199.,1.304.
-6.136.,1.304.
-9.064.,1.304.
-2.707.,1.304.
8.479.,1.304.
6.551.,1.304.
-2.161.,1.304.
1.338.,1.304.
-3.223.,1.304.
5.087.,1.304.
-6.659.,1.304.
7.252.,1.304.
-4.092.,1.304.
4.577.,1.304.
-7.875.,1.304.
-5.238.,1.304.
4.375.,1.304.
6.484.,1.304.
-9.359.,1.304.
4.662.,1.304.
-4.931.,1.304.
4.345.,1.304.
9.643.,1.304.
4.902.,1.304.
4.653.,1.304.
2.927.,1.304.
-2.014.,1.304.
4.715.,1.304.
-3.466.,1.304.
-9.128.,1.304.
5.469.,1.304.
-9.350.,1.304.
-4.081.,1.304.
-0.258.,1.304.
-2.493.,1.304.
-1.702.,1.304.
9.100.,1.304.
-8.036.,1.304.
-2.941.,1.304.
7.391.,1.304.
1.253.,1.304.
-2.025.,1.304.
5.574.,1.304.
-1.542.,1.304.
-9.052.,1.304.
-9.698.,1.304.
-6.983.,1.304.
-5.852.,1.304.
-3.766.,1.304.
7.544.,1.304.
6.075.,1.304.
9.014.,1.304.
-9.200.,1.304.
4.835.,1.304.
-2.908.,1.304.
-3.869.,1.304.
2.264.,1.304.
-3.235.,1.304.
9.280.,1.304.
-3.017.,1.304.
0.560.,1.304.
9.966.,1.304.
-1.322.,1.304.
-1.788.,1.304.
7.382.,1.304.
0.902.,1.304.
-1.748.,1.304.
-1.427.,1.304.
-2.328.,1.304.
1.435.,1.304.
3.440.,1.304.
-7.703.,1.304.
1.631.,1.304.
-4.209.,1.304.
6.932.,1.304.
-6.427.,1.304.
8.789.,1.304.
-0.033.,1.304.
2.668.,1.304.
-2.684.,1.304.
6.151.,1.304.
2.724.,1.304.
-5.250.,1.304.
2.417.,1.304.
-7.584.,1.304.
6.105.,1.304.
-3.207.,1.304.
-5.666.,1.304.
-6.134.,1.304.
8.348.,1.304.
3.565.,1.304.
8.335.,1.304.
-5.089.,1.304.
-2.542.,1.304.
-2.575.,1.304.
-6.325.,1.304.
8.078.,1.304.
9.304.,1.304.
4.093.,1.304.
5.121.,1.304.
-5.397.,1.304.
-8.031.,1.304.
-9.654.,1.304.
-1.757.,1.304.
-5.850.,1.304.
-5.094.,1.304.
6.607.,1.304.
-5.523.,1.304.
3.226.,1.304.
-0.395.,1.304.
9.937.,1.304.
-7.976.,1.304.
2.584.,1.304.
9.986.,1.304.
-0.927.,1.304.
0.708.,1.304.
-8.038.,1.304.
1.798.,1.304.
3.730.,1.304.
-6.413.,1.304.
-8.033.,1.304.
9.580.,1.304.
3.214.,1.304.
7.921.,1.304.
9.631.,1.304.
1.759.,1.304.
-6.660.,1.304.
7.723.,1.304.
3.494.,1.304.
-4.666.,1.304.
7.716.,1.304.
-5.810.,1.304.
-2.365.,1.304.
-5.463.,1.304.
3.037.,1.304.
-3.234.,1.304.
-0.081.,1.304.
3.279.,1.304.
-7.743.,1.304.
-7.871.,1.304.
4.973.,1.304.
3.299.,1.304.
-1.710.,1.304.
2.500.,1.304.
8.320.,1.304.
-8.112.,1.304.
-1.692.,1.304.
-5.440.,1.304.
-3.230.,1.304.
-1.323.,1.304.
-1.670.,1.304.
8.323.,1.304.
0.975.,1.304.
-4.168.,1.304.
6.208.,1.304.
-3.158.,1.304.
-1.570.,1.304.
3.049.,1.304.
-9.213.,1.304.
7.340.,1.304.
-8.242.,1.304.
9.326.,1.304.
9.898.,1.304.
8.991.,1.304.
1.667.,1.304.
5.373.,1.304.
5.918.,1.304.
