# x,p
-5.409.,6.533.
1.125.,6.533.
-4.037.,6.533.
4.131.,6.533.
2.367.,6.533.
-7.534.,6.533.
9.552.,6.533.
5.378.,6.533.
-1.029.,6.533.
5.748.,6.533.
2.038.,6.533.
0.624.,6.533.
-9.600.,6.533.
-2.635.,6.533.
8.309.,6.533.
4.986.,6.533.
-7.127.,6.533.
0.748.,6.533.
1.055.,6.533.
6.995.,6.533.
9.599.,6.533.
2.468.,6.533.
6.170.,6.533.
8.349.,6.533.
-4.838.,6.533.
-6.251.,6.533.
2.963.,6.533.
4.592.,6.533.
-1.461.,6.533.
-8.392.,6.533.
-8.809.,6.533.
1.390.,6.533.
-5.679.,6.533.
-4.753.,6.533.
7.977.,6.533.
-1.964.,6.533.
9.104.,6.533.
7.409.,6.533.
-6.112.,6.533.
-9.354.,6.533.
8.196.,6.533.
-1.561.,6.533.
-5.386.,6.533.
4.023.,6.533.
4.848.,6.533.
-5.689.,6.533.
7.827.,6.533.
8.240.,6.533.
-3.232.,6.533.
0.850.,6.533.
7.668.,6.533.
3.808.,6.533.
4.737.,6.533.
8.032.,6.533.
0.772.,6.533.
-7.471.,6.533.
4.465.,6.533.
9.782.,6.533.
3.419.,6.533.
-2.453.,6.533.
-6.138.,6.533.
0.055.,6.533.
6.400.,6.533.
8.375.,6.533.
-6.621.,6.533.
-8.718.,6.533.
-8.025.,6.533.
2.843.,6.533.
-3.071.,6.533.
-2.523.,6.533.
4.852.,6.533.
-0.177.,6.533.
-6.001.,6.533.
7.501.,6.533.
3.150.,6.533.
0.416.,6.533.
-5.011.,6.533.
2.254.,6.533.
-5.444.,6.533.
9.540.,6.533.
2.944.,6.533.
-9.558.,6.533.
6.223.,6.533.
5.715.,6.533.
-4.888.,6.533.
6.358.,6.533.
3.295.,6.533.
-9.522.,6.533.
-3.341.,6.533.
6.347.,6.533.
-4.577.,6.533.
5.358.,6.533.
3.556.,6.533.
-4.714.,6.533.
5.152.,6.533.
-5.691.,6.533.
-2.842.,6.533.
-7.432.,6.533.
-3.829.,6.533.
1.227.,6.533.
-4.554.,6.533.
-2.691.,6.533.
-8.388.,6.533.
-3.172.,6.533.
-3.969.,6.533.
-4.337.,6.533.
3.491.,6.533.
-9.301.,6.533.
-4.669.,6.533.
-4.247.,6.533.
-8.341.,6.533.
-3.631.,6.533.
-4.654.,6.533.
-6.588.,6.533.
2.617.,6.533.
3.909.,6.533.
-0.677.,6.533.
-4.547.,6.533.
9.169.,6.533.
3.637.,6.533.
8.393.,6.533.
3.112.,6.533.
9.094.,6.533.
-3.993.,6.533.
9.895.,6.533.
2.394.,6.533.
-6.101.,6.533.
-1.042.,6.533.
1.055.,6.533.
0.481.,6.533.
4.300.,6.533.
7.605.,6.533.
2.303.,6.533.
-4.639.,6.533.
-4.578.,6.533.
6.342.,6.533.
-7.939.,6.533.
3.608.,6.533.
2.421.,6.533.
0.739.,6.533.
-8.468.,6.533.
-1.356.,6.533.
3.094.,6.533.
-4.751.,6.533.
7.453.,6.533.
-6.241.,6.533.
4.788.,6.533.
3.039.,6.533.
-0.191.,6.533.
4.040.,6.533.
9.023.,6.533.
-0.922.,6.533.
7.140.,6.533.
-6.356.,6.533.
-9.282.,6.533.
0.550.,6.533.
-0.306.,6.533.
8.007.,6.533.
-2.557.,6.533.
-3.400.,6.533.
3.188.,6.533.
-5.256.,6.533.
-2.297.,6.533.
9.998.,6.533.
-0.756.,6.533.
3.279.,6.533.
1.922.,6.533.
-6.662.,6.533.
7.530.,6.533.
4.699.,6.533.
5.330.,6.533.
-9.023.,6.533.
-3.468.,6.533.
-3.539.,6.533.
5.325.,6.533.
5.935.,6.533.
-1.280.,6.533.
4.202.,6.533.
-6.753.,6.533.
3.152.,6.533.
-0.475.,6.533.
8.012.,6.533.
7.298.,6.533.
-6.017.,6.533.
-2.308.,6.533.
-8.155.,6.533.
-9.426.,6.533.
-8.522.,6.533.
-2.551.,6.533.
-6.544.,6.533.
-3.635.,6.533.
1.749.,6.533.
-8.297.,6.533.
7.407.,6.533.
2.774.,6.533.
-1.279.,6.533.
3.376.,6.533.
-9.075.,6.533.
-8.127.,6.533.
3.599.,6.533.
-6.114.,6.533.
3.598.,6.533.
-3.640.,6.533.
-1.826.,6.533.
5.385.,6.533.
-2.155.,6.533.
8.643.,6.533.
8.495.,6.533.
7.331.,6.533.
3.166.,6.533.
-7.747.,6.533.
-9.819.,6.533.
6.721.,6.533.
7.563.,6.533.
6.031.,6.533.
-3.811.,6.533.
8.133.,6.533.
2.334.,6.533.
4.662.,6.533.
-1.762.,6.533.
-2.780.,6.533.
3.704.,6.533.
-8.470.,6.533.
-0.363.,6.533.
6.743.,6.533.
9.648.,6.533.
4.091.,6.533.
-9.276.,6.533.
-8.457.,6.533.
7.849.,6.533.
4.343.,6.533.
-7.710.,6.533.
3.618.,6.533.
-2.131.,6.533.
0.564.,6.533.
0.273.,6.533.
9.171.,6.533.
-8.192.,6.533.
9.953.,6.533.
-6.774.,6.533.
4.190.,6.533.
-2.760.,6.533.
-1.062.,6.533.
-0.716.,6.533.
-9.858.,6.533.
-0.882.,6.533.
-6.485.,6.533.
-6.980.,6.533.
1.621.,6.533.
6.370.,6.533.
1.013.,6.533.
-2.172.,6.533.
-7.300.,6.533.
-8.070.,6.533.
7.730.,6.533.
5.669.,6.533.
-5.405.,6.533.
-0.387.,6.533.
-3.996.,6.533.
-6.785.,6.533.
8.803.,6.533.
-8.161.,6.533.
6.469.,6.533.
-2.625.,6.533.
-6.052.,6.533.
6.479.,6.533.
0.222.,6.533.
-9.593.,6.533.
8.683.,6.533.
-5.137.,6.533.
4.049.,6.533.
5.997.,6.533.
-2.577.,6.533.
6.001.,6.533.
-5.450.,6.533.
-0.020.,6.533.
3.980.,6.533.
7.143.,6.533.
4.510.,6.533.
-6.630.,6.533.
-5.170.,6.533.
3.038.,6.533.
-2.732.,6.533.
1.195.,6.533.
-1.187.,6.533.
-3.740.,6.533.
1.145.,6.533.
-9.190.,6.533.
-8.266.,6.533.
3.004.,6.533.
7.863.,6.533.
8.605.,6.533.
-6.253.,6.533.
-7.608.,6.533.
-4.958.,6.533.
2.100.,6.533.
9.793.,6.533.
-5.732.,6.533.
6.396.,6.533.
7.988.,6.533.
-0.418.,6.533.
-4.552.,6.533.
4.030.,6.533.
6.997.,6.533.
-6.510.,6.533.
2.836.,6.533.
-2.606.,6.533.
6.552.,6.533.
-1.534.,6.533.
5.082.,6.533.
-5.059.,6.533.
4.984.,6.533.
-2.702.,6.533.
-7.783.,6.533.
-9.171.,6.533.
7.464.,6.533.
6.001.,6.533.
5.350.,6.533.
-4.037.,6.533.
-2.367.,6.533.
-5.533.,6.533.
0.128.,6.533.
-9.070.,6.533.
-3.672.,6.533.
4.758.,6.533.
1.179.,6.533.
-4.089.,6.533.
-8.147.,6.533.
9.587.,6.533.
1.980.,6.533.
0.754.,6.533.
9.608.,6.533.
6.585.,6.533.
8.995.,6.533.
-6.899.,6.533.
2.310.,6.533.
9.165.,6.533.
-7.346.,6.533.
-3.626.,6.533.
-9.389.,6.533.
-2.268.,6.533.
0.740.,6.533.
-9.190.,6.533.
-4.451.,6.533.
-0.371.,6.533.
4.585.,6.533.
0.727.,6.533.
-1.310.,6.533.
-7.866.,6.533.
-8.924.,6.533.
-4.054.,6.533.
-7.853.,6.533.
-1.138.,6.533.
-9.589.,6.533.
8.863.,6.533.
-9.200.,6.533.
-8.980.,6.533.
3.379.,6.533.
5.543.,6.533.
-7.590.,6.533.
-2.158.,6.533.
-7.338.,6.533.
-4.644.,6.533.
-3.809.,6.533.
7.367.,6.533.
-0.462.,6.533.
3.681.,6.533.
0.496.,6.533.
-0.658.,6.533.
0.614.,6.533.
-2.592.,6.533.
-7.213.,6.533.
9.511.,6.533.
-8.093.,6.533.
-7.039.,6.533.
5.382.,6.533.
-3.453.,6.533.
-2.840.,6.533.
-6.544.,6.533.
4.278.,6.533.
-2.246.,6.533.
1.077.,6.533.
8.761.,6.533.
-5.959.,6.533.
3.616.,6.533.
3.254.,6.533.
7.647.,6.533.
-4.477.,6.533.
-0.641.,6.533.
-0.887.,6.533.
-8.655.,6.533.
