# x,p
5.887.,0.976.
6.804.,0.976.
-7.343.,0.976.
-9.999.,0.976.
-5.506.,0.976.
-1.418.,0.976.
2.096.,0.976.
-5.927.,0.976.
3.859.,0.976.
-8.840.,0.976.
-6.856.,0.976.
8.051.,0.976.
3.955.,0.976.
0.080.,0.976.
-4.615.,0.976.
5.258.,0.976.
2.846.,0.976.
-4.625.,0.976.
-9.320.,0.976.
-4.369.,0.976.
-8.210.,0.976.
-7.085.,0.976.
2.253.,0.976.
2.549.,0.976.
1.521.,0.976.
4.018.,0.976.
5.207.,0.976.
3.253.,0.976.
6.629.,0.976.
6.461.,0.976.
-2.511.,0.976.
-8.727.,0.976.
-5.011.,0.976.
-7.189.,0.976.
-7.163.,0.976.
-0.432.,0.976.
-6.712.,0.976.
8.882.,0.976.
0.811.,0.976.
1.725.,0.976.
5.568.,0.976.
2.871.,0.976.
-9.804.,0.976.
3.368.,0.976.
-6.474.,0.976.
7.822.,0.976.
3.345.,0.976.
-4.851.,0.976.
2.249.,0.976.
-7.547.,0.976.
-0.793.,0.976.
-9.929.,0.976.
9.392.,0.976.
-4.588.,0.976.
7.353.,0.976.
-4.640.,0.976.
-6.896.,0.976.
-8.524.,0.976.
4.696.,0.976.
-9.754.,0.976.
4.479.,0.976.
9.825.,0.982.
-0.197.,0.982.
-7.070.,0.982.
-0.642.,0.982.
1.759.,0.982.
-4.750.,0.982.
7.562.,0.982.
-0.322.,0.982.
-6.725.,0.982.
-8.904.,0.982.
-5.109.,0.982.
-3.867.,0.982.
4.511.,0.982.
7.406.,0.982.
9.406.,0.982.
-7.638.,0.982.
-4.390.,0.982.
-8.950.,0.982.
4.639.,0.982.
-4.991.,0.982.
4.004.,0.982.
-0.631.,0.982.
4.270.,0.982.
-3.717.,0.982.
-7.820.,0.982.
9.432.,0.982.
-5.722.,0.982.
8.279.,0.982.
4.672.,0.982.
-4.148.,0.982.
7.834.,0.982.
3.552.,0.982.
-8.812.,0.982.
6.195.,0.982.
-5.218.,0.982.
2.758.,0.982.
-4.230.,0.982.
9.099.,0.982.
-1.829.,0.982.
-5.967.,0.982.
4.847.,0.982.
-2.779.,0.982.
-6.824.,0.982.
-6.973.,0.982.
6.500.,0.982.
2.820.,0.982.
-0.125.,0.982.
-4.077.,0.982.
3.527.,0.982.
-4.039.,0.982.
-1.649.,0.982.
-3.209.,0.982.
7.132.,0.982.
0.485.,0.982.
4.478.,0.982.
-3.241.,0.982.
5.589.,0.982.
8.433.,0.982.
6.997.,0.982.
-1.403.,0.982.
-3.966.,0.982.
2.676.,0.982.
-5.682.,0.982.
4.055.,0.982.
0.371.,0.982.
0.128.,0.982.
-6.407.,0.982.
-9.310.,0.982.
-3.843.,0.982.
6.170.,0.982.
6.162.,0.982.
1.742.,0.982.
-8.058.,0.982.
9.380.,0.982.
-3.685.,0.982.
1.574.,0.982.
-7.854.,0.982.
8.066.,0.982.
6.059.,0.982.
-7.227.,0.982.
-2.439.,0.982.
-1.488.,0.982.
0.185.,0.982.
-0.990.,0.982.
-1.778.,0.982.
-8.361.,0.982.
-2.669.,0.982.
1.596.,0.982.
-6.682.,0.982.
-2.809.,0.982.
1.759.,0.982.
-1.124.,0.982.
8.475.,0.982.
5.188.,0.982.
-4.629.,0.982.
9.571.,0.982.
4.398.,0.982.
8.767.,0.982.
-5.667.,0.982.
9.020.,0.982.
6.596.,0.982.
-0.666.,0.982.
-7.684.,0.982.
-6.172.,0.982.
-0.201.,0.982.
9.084.,0.982.
-3.118.,0.982.
-9.552.,0.982.
8.895.,0.982.
-7.603.,0.982.
5.752.,0.982.
6.512.,0.982.
5.663.,0.982.
9.841.,0.984.
1.313.,0.984.
9.014.,0.984.
9.986.,0.999.
5.267.,0.999.
8.170.,0.999.
-8.558.,0.999.
-6.023.,0.999.
7.292.,0.999.
-4.728.,0.999.
-6.788.,0.999.
0.063.,0.999.
