# x,p
-0.816.,-0.816.
-4.167.,-3.167.
-4.875.,-3.875.
-5.414.,-4.414.
-6.820.,-5.820.
-8.404.,-7.404.
2.506.,2.506.
-1.886.,-0.886.
8.398.,8.398.
2.923.,3.923.
6.444.,6.444.
-0.150.,0.850.
-2.193.,-1.193.
2.141.,2.141.
-9.113.,-8.113.
4.196.,4.196.
-1.555.,-0.555.
-2.961.,-1.961.
-4.448.,-3.448.
9.139.,9.139.
-7.188.,-6.188.
-4.662.,-4.662.
-3.146.,-3.146.
8.366.,8.366.
-1.046.,-0.046.
-0.191.,-0.046.
-4.603.,-3.603.
-1.397.,-1.397.
6.598.,6.598.
-2.742.,-1.742.
-9.632.,-8.632.
-3.251.,-3.251.
-3.958.,-3.251.
2.969.,2.969.
-5.830.,-4.830.
-9.249.,-8.249.
7.530.,7.530.
-6.217.,-5.217.
-5.609.,-5.217.
-4.712.,-4.712.
-5.832.,-4.832.
1.230.,1.230.
-7.561.,-6.561.
-0.275.,-0.275.
9.831.,9.831.
2.727.,3.727.
4.089.,4.089.
4.759.,4.759.
3.240.,4.240.
-9.842.,-8.842.
8.729.,8.729.
-4.619.,-3.619.
-3.352.,-3.352.
-3.294.,-3.294.
-9.324.,-8.324.
-1.243.,-1.243.
5.282.,5.282.
-8.919.,-7.919.
-7.011.,-7.011.
1.571.,1.571.
5.686.,5.686.
2.118.,3.118.
-7.905.,-6.905.
7.340.,7.340.
-3.224.,-2.224.
-9.693.,-8.693.
-5.424.,-5.424.
5.840.,5.840.
-7.286.,-6.286.
4.283.,4.283.
5.505.,5.505.
-2.366.,-1.366.
1.270.,1.270.
-7.760.,-6.760.
-5.640.,-5.640.
5.299.,5.299.
-9.862.,-8.862.
-4.741.,-4.741.
-8.320.,-7.320.
4.861.,4.861.
-5.444.,-4.444.
-5.572.,-4.572.
-0.815.,-0.815.
-6.759.,-5.759.
8.483.,8.483.
6.659.,7.659.
-4.727.,-3.727.
-7.693.,-6.693.
6.430.,6.430.
1.031.,2.031.
-7.201.,-6.201.
7.122.,7.122.
0.041.,1.041.
3.501.,3.501.
4.015.,4.015.
-9.780.,-8.780.
-4.651.,-4.651.
-6.654.,-5.654.
-0.188.,-0.188.
-8.718.,-7.718.
-9.891.,-8.891.
-1.585.,-1.585.
-8.404.,-7.404.
6.037.,6.037.
2.694.,3.694.
-2.405.,-1.405.
4.802.,4.802.
-2.583.,-1.583.
-3.894.,-2.894.
