# x,p
-8.051.,0.997.
-0.313.,0.997.
-6.845.,0.997.
3.687.,0.997.
1.575.,0.997.
8.078.,0.997.
-4.272.,0.997.
1.650.,0.997.
-3.177.,0.997.
1.456.,0.997.
-3.220.,0.997.
-3.397.,0.997.
-8.560.,0.997.
-1.257.,0.997.
9.235.,0.997.
-9.547.,0.997.
4.915.,0.997.
9.550.,0.997.
-4.357.,0.997.
-2.200.,0.997.
0.429.,0.997.
-4.511.,0.997.
-8.094.,0.997.
1.200.,0.997.
0.871.,0.997.
-9.654.,0.997.
-8.077.,0.997.
-9.738.,0.997.
-3.597.,0.997.
4.280.,0.997.
3.229.,0.997.
-9.764.,0.997.
-6.371.,0.997.
6.987.,0.997.
-0.116.,0.997.
8.194.,0.997.
-5.903.,0.997.
-8.955.,0.997.
0.133.,0.997.
2.473.,0.997.
-3.499.,0.997.
-7.908.,0.997.
3.042.,0.997.
-8.068.,0.997.
0.035.,0.997.
-2.039.,0.997.
8.631.,0.997.
-9.778.,0.997.
4.362.,0.997.
-3.139.,0.997.
-6.971.,0.997.
-2.288.,0.997.
1.485.,0.997.
0.589.,0.997.
4.313.,0.997.
7.387.,0.997.
7.012.,0.997.
0.943.,0.997.
4.093.,0.997.
-9.054.,0.997.
0.817.,0.997.
1.282.,0.997.
8.567.,0.997.
5.132.,0.997.
-8.826.,0.997.
-2.802.,0.997.
-0.851.,0.997.
5.083.,0.997.
9.265.,0.997.
-4.682.,0.997.
-3.306.,0.997.
9.623.,0.997.
-4.107.,0.997.
4.289.,0.997.
-6.632.,0.997.
1.445.,0.997.
-0.865.,0.997.
3.050.,0.997.
-8.874.,0.997.
3.236.,0.997.
-2.117.,0.997.
-8.486.,0.997.
-0.198.,0.997.
8.323.,0.997.
8.414.,0.997.
8.036.,0.997.
-9.353.,0.997.
9.649.,0.997.
-9.868.,0.997.
-0.636.,0.997.
-1.649.,0.997.
-1.478.,0.997.
-8.492.,0.997.
-5.552.,0.997.
-5.787.,0.997.
9.730.,0.997.
7.349.,0.997.
5.547.,0.997.
0.238.,0.997.
-0.987.,0.997.
-8.947.,0.997.
3.291.,0.997.
-4.416.,0.997.
9.092.,0.997.
-2.797.,0.997.
-9.803.,0.997.
-6.178.,0.997.
-6.977.,0.997.
4.100.,0.997.
-6.340.,0.997.
2.169.,0.997.
-6.823.,0.997.
3.002.,0.997.
-9.106.,0.997.
-6.463.,0.997.
-8.020.,0.997.
4.485.,0.997.
-3.346.,0.997.
3.556.,0.997.
6.191.,0.997.
9.095.,0.997.
-6.637.,0.997.
9.162.,0.997.
4.963.,0.997.
8.949.,0.997.
4.140.,0.997.
-7.869.,0.997.
3.848.,0.997.
-1.944.,0.997.
2.862.,0.997.
2.886.,0.997.
0.031.,0.997.
-3.013.,0.997.
2.605.,0.997.
-2.009.,0.997.
-9.788.,0.997.
-6.787.,0.997.
1.496.,0.997.
-8.972.,0.997.
0.072.,0.997.
5.359.,0.997.
6.626.,0.997.
5.227.,0.997.
-1.643.,0.997.
-0.974.,0.997.
-1.912.,0.997.
-9.745.,0.997.
-3.228.,0.997.
8.930.,0.997.
8.090.,0.997.
1.030.,0.997.
-2.167.,0.997.
-0.931.,0.997.
4.840.,0.997.
-5.080.,0.997.
1.615.,0.997.
-5.774.,0.997.
-3.128.,0.997.
-8.284.,0.997.
-6.933.,0.997.
-8.376.,0.997.
0.360.,0.997.
4.805.,0.997.
-0.057.,0.997.
-6.709.,0.997.
4.436.,0.997.
3.662.,0.997.
-9.675.,0.997.
-9.308.,0.997.
9.325.,0.997.
6.000.,0.997.
-9.956.,0.997.
-9.288.,0.997.
-8.078.,0.997.
2.137.,0.997.
8.884.,0.997.
-8.661.,0.997.
7.374.,0.997.
-7.955.,0.997.
6.922.,0.997.
-2.809.,0.997.
4.617.,0.997.
5.341.,0.997.
-2.274.,0.997.
-1.321.,0.997.
7.632.,0.997.
0.947.,0.997.
1.246.,0.997.
5.427.,0.997.
3.663.,0.997.
3.462.,0.997.
-8.236.,0.997.
-8.906.,0.997.
-9.265.,0.997.
2.312.,0.997.
5.696.,0.997.
-7.895.,0.997.
7.195.,0.997.
-4.385.,0.997.
1.018.,0.997.
9.721.,0.997.
1.638.,0.997.
-5.678.,0.997.
-1.445.,0.997.
-2.168.,0.997.
9.619.,0.997.
4.166.,0.997.
5.893.,0.997.
9.287.,0.997.
-9.021.,0.997.
-6.716.,0.997.
-5.881.,0.997.
-8.033.,0.997.
-9.713.,0.997.
2.110.,0.997.
-6.482.,0.997.
-7.990.,0.997.
8.326.,0.997.
-5.813.,0.997.
8.045.,0.997.
-9.736.,0.997.
8.309.,0.997.
-5.689.,0.997.
-3.752.,0.997.
-0.587.,0.997.
-3.701.,0.997.
8.924.,0.997.
-0.082.,0.997.
-9.286.,0.997.
1.411.,0.997.
3.172.,0.997.
-5.921.,0.997.
5.329.,0.997.
4.725.,0.997.
8.302.,0.997.
7.881.,0.997.
-9.513.,0.997.
-2.115.,0.997.
-0.256.,0.997.
-5.365.,0.997.
7.175.,0.997.
2.034.,0.997.
-2.504.,0.997.
-8.664.,0.997.
7.017.,0.997.
-7.998.,0.997.
3.363.,0.997.
-9.367.,0.997.
9.154.,0.997.
-4.154.,0.997.
-4.443.,0.997.
-8.002.,0.997.
3.907.,0.997.
2.467.,0.997.
-4.305.,0.997.
-3.266.,0.997.
8.705.,0.997.
0.802.,0.997.
8.894.,0.997.
9.777.,0.997.
-8.475.,0.997.
-2.018.,0.997.
1.579.,0.997.
-4.903.,0.997.
-1.833.,0.997.
4.645.,0.997.
6.047.,0.997.
-5.599.,0.997.
-6.206.,0.997.
6.092.,0.997.
-9.207.,0.997.
0.417.,0.997.
-6.475.,0.997.
4.084.,0.997.
-2.224.,0.997.
-1.423.,0.997.
5.258.,0.997.
-8.434.,0.997.
2.818.,0.997.
0.771.,0.997.
-0.707.,0.997.
2.868.,0.997.
7.588.,0.997.
-1.136.,0.997.
1.774.,0.997.
9.964.,0.997.
-9.437.,0.997.
