# x,p
-8.028.,8.184.
3.290.,8.184.
0.706.,8.184.
5.816.,8.184.
-4.591.,8.184.
-8.991.,8.184.
-0.189.,8.184.
-0.472.,8.184.
1.472.,8.184.
-8.257.,8.184.
1.220.,8.184.
3.813.,8.184.
9.307.,8.184.
4.759.,8.184.
0.526.,8.184.
6.959.,8.184.
1.286.,8.184.
-7.146.,8.184.
-0.548.,8.184.
-7.129.,8.184.
8.230.,8.184.
-2.629.,8.184.
-6.729.,8.184.
-4.634.,8.184.
9.351.,8.184.
-7.272.,8.184.
1.046.,8.184.
-2.150.,8.184.
6.263.,8.184.
4.337.,8.184.
2.466.,8.184.
2.760.,8.184.
2.241.,8.184.
9.547.,8.184.
6.214.,8.184.
-5.004.,8.184.
2.175.,8.184.
-4.783.,8.184.
4.022.,8.184.
-5.943.,8.184.
0.489.,8.184.
-3.341.,8.184.
7.263.,8.184.
6.662.,8.184.
-8.134.,8.184.
-7.259.,8.184.
3.278.,8.184.
5.391.,8.184.
-1.219.,8.184.
2.224.,8.184.
7.927.,8.184.
8.326.,8.184.
5.003.,8.184.
-6.223.,8.184.
-7.540.,8.184.
-1.144.,8.184.
6.709.,8.184.
1.824.,8.184.
3.331.,8.184.
2.717.,8.184.
-7.706.,8.184.
0.372.,8.184.
-4.576.,8.184.
5.080.,8.184.
8.939.,8.184.
-5.666.,8.184.
5.130.,8.184.
-4.612.,8.184.
-4.400.,8.184.
-6.813.,8.184.
-2.665.,8.184.
3.641.,8.184.
9.798.,8.184.
4.458.,8.184.
0.414.,8.184.
-4.640.,8.184.
-4.251.,8.184.
-9.110.,8.184.
7.863.,8.184.
8.815.,8.184.
-2.971.,8.184.
-6.442.,8.184.
-3.527.,8.184.
0.765.,8.184.
1.983.,8.184.
3.881.,8.184.
-1.918.,8.184.
-2.739.,8.184.
-0.499.,8.184.
-6.306.,8.184.
1.846.,8.184.
-3.914.,8.184.
-6.957.,8.184.
-4.853.,8.184.
-0.010.,8.184.
-1.727.,8.184.
-7.148.,8.184.
5.385.,8.184.
-2.352.,8.184.
5.055.,8.184.
5.635.,8.184.
-9.098.,8.184.
-5.957.,8.184.
-8.397.,8.184.
5.396.,8.184.
3.982.,8.184.
-0.557.,8.184.
5.752.,8.184.
2.639.,8.184.
-8.191.,8.184.
-3.285.,8.184.
4.339.,8.184.
-1.302.,8.184.
-4.892.,8.184.
7.853.,8.184.
-7.609.,8.184.
-8.978.,8.184.
9.958.,8.184.
-4.515.,8.184.
-7.621.,8.184.
2.026.,8.184.
4.027.,8.184.
-6.602.,8.184.
-7.878.,8.184.
-0.948.,8.184.
5.138.,8.184.
-9.171.,8.184.
-9.497.,8.184.
-3.701.,8.184.
2.001.,8.184.
-1.829.,8.184.
-0.498.,8.184.
-2.580.,8.184.
-7.979.,8.184.
2.702.,8.184.
9.285.,8.184.
1.576.,8.184.
7.359.,8.184.
8.588.,8.184.
-9.591.,8.184.
3.662.,8.184.
-1.146.,8.184.
8.105.,8.184.
7.833.,8.184.
2.173.,8.184.
-4.972.,8.184.
-3.402.,8.184.
4.033.,8.184.
-0.689.,8.184.
6.681.,8.184.
-4.576.,8.184.
6.627.,8.184.
8.214.,8.184.
8.774.,8.184.
-5.207.,8.184.
2.468.,8.184.
5.462.,8.184.
1.792.,8.184.
3.286.,8.184.
-4.716.,8.184.
-9.919.,8.184.
9.401.,8.184.
8.409.,8.184.
-3.929.,8.184.
7.078.,8.184.
-0.305.,8.184.
-8.218.,8.184.
1.591.,8.184.
7.025.,8.184.
-5.928.,8.184.
4.766.,8.184.
-8.494.,8.184.
-4.530.,8.184.
-4.894.,8.184.
-9.734.,8.184.
-4.563.,8.184.
5.741.,8.184.
-2.883.,8.184.
8.730.,8.184.
-6.413.,8.184.
-8.132.,8.184.
-5.146.,8.184.
-9.844.,8.184.
5.480.,8.184.
-0.405.,8.184.
-7.162.,8.184.
-1.644.,8.184.
-5.807.,8.184.
-0.930.,8.184.
0.058.,8.184.
1.909.,8.184.
-9.753.,8.184.
3.139.,8.184.
2.392.,8.184.
1.260.,8.184.
-8.412.,8.184.
8.086.,8.184.
-8.293.,8.184.
-4.099.,8.184.
-0.318.,8.184.
2.092.,8.184.
7.660.,8.184.
-5.140.,8.184.
-0.763.,8.184.
-6.369.,8.184.
-8.401.,8.184.
9.229.,8.184.
-9.383.,8.184.
-8.206.,8.184.
1.270.,8.184.
-5.672.,8.184.
5.748.,8.184.
0.426.,8.184.
-3.614.,8.184.
-3.310.,8.184.
-9.497.,8.184.
8.432.,8.184.
8.070.,8.184.
-9.011.,8.184.
-0.730.,8.184.
1.553.,8.184.
4.864.,8.184.
-9.050.,8.184.
-1.594.,8.184.
5.056.,8.184.
0.603.,8.184.
-0.596.,8.184.
1.300.,8.184.
4.849.,8.184.
-0.025.,8.184.
9.271.,8.184.
-7.108.,8.184.
-5.327.,8.184.
6.355.,8.184.
5.242.,8.184.
-2.201.,8.184.
-3.587.,8.184.
-9.893.,8.184.
