# x,p
-0.014.,5.473.
-5.926.,-6.351.
-9.979.,-14.459.
-7.441.,-14.459.
3.101.,6.203.
-9.539.,-13.579.
6.261.,12.523.
8.641.,17.281.
-2.266.,0.968.
8.709.,17.417.
-9.394.,-13.289.
-1.717.,-3.434.
-0.576.,-1.151.
-6.325.,-7.151.
3.865.,7.729.
-4.847.,-4.194.
9.399.,18.797.
-8.300.,-11.099.
-5.226.,-10.453.
1.046.,2.091.
7.374.,14.749.
1.411.,8.323.
8.629.,17.259.
-7.092.,-8.685.
2.082.,4.164.
4.373.,8.745.
8.689.,17.378.
-6.194.,-6.888.
7.182.,14.364.
6.508.,14.364.
7.610.,15.220.
-3.238.,-0.976.
9.301.,18.602.
-5.992.,-6.484.
-6.577.,-7.654.
3.405.,6.810.
9.368.,18.735.
5.773.,17.047.
3.841.,13.182.
7.227.,14.454.
-4.956.,-4.413.
9.336.,18.672.
-8.158.,-10.817.
-6.226.,-10.817.
3.059.,6.118.
8.375.,16.749.
-6.130.,-6.759.
-9.057.,-12.614.
-2.655.,-5.310.
-2.446.,-4.892.
-1.525.,-3.051.
-3.214.,-3.051.
7.303.,14.605.
3.024.,11.548.
-7.456.,-9.412.
-8.604.,-11.708.
9.883.,19.767.
-3.243.,-0.985.
-6.541.,-7.581.
-4.012.,-7.581.
4.168.,8.336.
4.687.,9.374.
6.244.,12.489.
-2.424.,0.653.
6.625.,13.249.
-7.753.,-10.006.
9.893.,19.786.
4.828.,15.156.
7.978.,15.956.
-1.876.,1.748.
8.854.,17.708.
9.601.,19.201.
-0.953.,3.593.
2.214.,4.428.
2.057.,4.428.
-5.122.,-4.745.
-4.689.,-4.745.
2.157.,4.314.
6.439.,12.877.
-7.746.,-9.993.
-6.715.,-9.993.
5.581.,11.163.
7.014.,14.029.
0.515.,6.531.
-9.255.,-13.010.
-2.183.,-4.366.
-2.343.,-4.366.
6.498.,12.995.
5.516.,12.995.
9.262.,18.523.
5.670.,16.840.
-2.422.,0.656.
-1.855.,0.656.
-2.404.,0.656.
4.854.,9.708.
7.473.,14.945.
-5.211.,-4.921.
5.604.,11.209.
-5.325.,-5.151.
-0.196.,-0.393.
8.894.,17.788.
-2.598.,0.304.
3.651.,7.302.
6.939.,13.879.
2.787.,11.073.
-7.567.,-9.634.
8.893.,17.786.
-4.494.,-3.487.
5.237.,10.473.
6.066.,12.133.
-2.653.,0.194.
3.238.,6.476.
-1.936.,1.627.
7.553.,15.106.
3.233.,11.966.
1.821.,9.143.
5.973.,11.945.
4.576.,11.945.
-5.670.,-5.841.
5.792.,11.583.
-7.847.,-10.195.
1.349.,2.697.
-6.372.,-7.244.
4.413.,8.827.
-3.250.,-0.999.
-3.053.,-0.999.
-9.974.,-14.448.
-9.634.,-14.448.
4.963.,9.926.
-0.030.,5.440.
3.459.,6.919.
1.651.,6.919.
4.155.,8.310.
9.384.,18.769.
5.181.,15.862.
-3.114.,-0.727.
2.669.,5.339.
6.644.,13.287.
5.794.,13.287.
6.309.,13.287.
6.236.,13.287.
4.325.,13.287.
4.013.,13.287.
-7.838.,-10.177.
-1.951.,-3.903.
-2.079.,-3.903.
7.906.,15.812.
4.897.,15.294.
3.270.,12.040.
6.318.,12.637.
1.579.,8.659.
-7.972.,-10.444.
-9.276.,-13.053.
-9.867.,-14.234.
6.984.,13.969.
-8.348.,-11.196.
4.202.,8.404.
-1.423.,2.654.
-4.542.,-3.584.
