# x,p
-1.664.,1.336.
-7.910.,-4.910.
4.527.,4.527.
9.990.,9.990.
-8.228.,-5.228.
-6.609.,-5.228.
6.297.,6.297.
-2.721.,0.279.
-7.018.,-4.018.
-0.188.,-0.188.
4.437.,4.437.
8.538.,8.538.
8.715.,8.715.
0.187.,3.187.
-7.992.,-4.992.
9.127.,9.127.
3.274.,6.274.
1.378.,4.378.
9.688.,9.688.
6.245.,9.245.
-5.358.,-2.358.
4.274.,4.274.
2.795.,4.274.
9.031.,9.031.
-7.272.,-4.272.
-0.749.,-0.749.
-2.982.,-0.749.
3.410.,3.410.
-2.792.,0.208.
9.341.,9.341.
-8.791.,-5.791.
-6.657.,-5.791.
9.162.,9.162.
-1.112.,1.888.
-8.250.,-5.250.
2.153.,2.153.
-3.820.,-0.820.
-7.071.,-4.071.
-3.769.,-3.769.
-9.967.,-6.967.
-0.624.,-0.624.
-7.617.,-4.617.
4.444.,4.444.
0.781.,3.781.
-3.886.,-0.886.
3.568.,3.568.
0.003.,3.003.
-7.560.,-4.560.
8.913.,8.913.
2.968.,5.968.
-9.677.,-6.677.
5.578.,5.578.
-1.507.,1.493.
-0.409.,1.493.
-4.151.,-1.151.
3.983.,3.983.
8.993.,8.993.
-4.785.,-1.785.
5.296.,5.296.
-9.112.,-6.112.
-9.587.,-6.587.
-5.470.,-5.470.
-8.579.,-5.579.
-8.538.,-5.579.
-6.768.,-5.579.
8.673.,8.673.
8.929.,8.929.
-3.826.,-0.826.
1.185.,1.185.
-0.404.,1.185.
-5.101.,-2.101.
-8.940.,-5.940.
2.615.,2.615.
3.649.,3.649.
-4.524.,-1.524.
1.333.,1.333.
7.070.,7.070.
-3.374.,-0.374.
-1.575.,-0.374.
5.506.,5.506.
-3.176.,-0.176.
7.165.,7.165.
3.906.,6.906.
4.924.,6.906.
-6.495.,-3.495.
-8.371.,-5.371.
-2.486.,-2.486.
3.543.,3.543.
-6.908.,-3.908.
-7.552.,-4.552.
1.373.,1.373.
-6.854.,-3.854.
-6.890.,-3.890.
-4.152.,-3.890.
4.494.,4.494.
-7.696.,-4.696.
7.830.,7.830.
8.518.,8.518.
4.486.,7.486.
-9.565.,-6.565.
-7.946.,-6.565.
-6.863.,-6.565.
-2.149.,-2.149.
-6.632.,-3.632.
-2.397.,-2.397.
-6.674.,-3.674.
-5.916.,-3.674.
2.043.,2.043.
-7.084.,-4.084.
1.129.,1.129.
5.504.,5.504.
-6.397.,-3.397.
-2.901.,-2.901.
-1.310.,-1.310.
-8.579.,-5.579.
0.342.,0.342.
4.118.,4.118.
-7.802.,-4.802.
-0.264.,-0.264.
2.311.,2.311.
0.087.,2.311.
1.236.,2.311.
5.921.,5.921.
9.942.,9.942.
9.781.,9.942.
-2.104.,0.896.
5.417.,5.417.
-8.561.,-5.561.
4.914.,4.914.
-9.397.,-6.397.
6.147.,6.147.
-5.337.,-2.337.
4.072.,4.072.
-1.545.,1.455.
5.837.,5.837.
4.726.,5.837.
4.518.,5.837.
1.398.,4.398.
1.745.,4.398.
-9.451.,-6.451.
3.317.,3.317.
5.823.,5.823.
-3.371.,-0.371.
2.360.,2.360.
-5.232.,-2.232.
-7.183.,-4.183.
8.706.,8.706.
9.462.,9.462.
-5.199.,-2.199.
-3.495.,-2.199.
6.355.,6.355.
0.551.,3.551.
8.548.,8.548.
-8.876.,-5.876.
6.580.,6.580.
-0.088.,2.912.
4.010.,4.010.
5.338.,5.338.
1.936.,4.936.
3.508.,4.936.
9.773.,9.773.
-5.312.,-2.312.
-1.993.,-1.993.
-3.370.,-1.993.
-4.978.,-1.993.
3.864.,3.864.
-8.150.,-5.150.
6.548.,6.548.
-5.445.,-2.445.
-7.168.,-4.168.
-1.703.,-1.703.
3.505.,3.505.
-5.139.,-2.139.
2.295.,2.295.
-2.295.,0.705.
5.865.,5.865.
-2.995.,0.005.
-6.041.,-3.041.
5.143.,5.143.
5.777.,5.777.
2.790.,5.777.
9.115.,9.115.
0.139.,3.139.
9.293.,9.293.
0.226.,3.226.
3.833.,3.833.
-2.291.,0.709.
-5.278.,-2.278.
-7.408.,-4.408.
9.355.,9.355.
-0.524.,2.476.
-7.440.,-4.440.
0.755.,0.755.
5.455.,5.455.
2.203.,5.203.
-5.851.,-2.851.
7.374.,7.374.
-1.314.,1.686.
1.509.,1.686.
-5.933.,-2.933.
-5.613.,-2.933.
8.959.,8.959.
5.330.,8.330.
8.988.,8.988.
7.203.,8.988.
6.127.,8.988.
6.572.,8.988.
-1.231.,1.769.
-2.871.,0.129.
6.286.,6.286.
7.436.,7.436.
-9.523.,-6.523.
6.250.,6.250.
-3.675.,-0.675.
-4.734.,-1.734.
5.422.,5.422.
-0.729.,2.271.
-3.300.,-0.300.
-6.273.,-3.273.
-3.766.,-3.273.
7.338.,7.338.
-5.974.,-2.974.
2.642.,2.642.
6.415.,6.415.
0.886.,3.886.
5.271.,5.271.
1.073.,4.073.
-0.025.,2.975.
-4.803.,-1.803.
-9.722.,-6.722.
0.461.,0.461.
2.509.,2.509.
-6.349.,-3.349.
7.799.,7.799.
1.960.,4.960.
2.060.,4.960.
1.155.,4.155.
2.417.,4.155.
8.399.,8.399.
5.121.,8.121.
-3.782.,-0.782.
6.529.,6.529.
-1.535.,1.465.
4.060.,4.060.
0.242.,3.242.
3.269.,3.269.
1.155.,3.269.
8.389.,8.389.
-4.087.,-1.087.
-6.438.,-3.438.
6.584.,6.584.
4.670.,6.584.
4.778.,6.584.
-0.050.,2.950.
-1.443.,1.557.
-5.930.,-2.930.
-9.452.,-6.452.
-7.301.,-6.452.
6.286.,6.286.
-6.813.,-3.813.
-7.543.,-4.543.
-2.887.,-2.887.
-8.314.,-5.314.
1.978.,1.978.
-0.308.,1.978.
-9.166.,-6.166.
-5.439.,-5.439.
5.546.,5.546.
1.702.,4.702.
-5.384.,-2.384.
-4.482.,-2.384.
-6.651.,-3.651.
-6.499.,-3.651.
-9.771.,-6.771.
1.231.,1.231.
8.399.,8.399.
2.650.,5.650.
-6.835.,-3.835.
-7.066.,-4.066.
7.879.,7.879.
-1.182.,1.818.
-7.592.,-4.592.
8.899.,8.899.
-5.151.,-2.151.
-3.747.,-2.151.
-1.547.,-1.547.
1.952.,1.952.
8.600.,8.600.
-9.364.,-6.364.
8.861.,8.861.
-0.921.,2.079.
-8.969.,-5.969.
6.746.,6.746.
3.048.,6.048.
-3.581.,-0.581.
5.552.,5.552.
-7.512.,-4.512.
5.771.,5.771.
5.322.,5.771.
5.496.,5.771.
-6.706.,-3.706.
-1.404.,-1.404.
4.560.,4.560.
6.450.,6.450.
5.935.,6.450.
1.236.,4.236.
7.035.,7.035.
-4.404.,-1.404.
-7.583.,-4.583.
8.400.,8.400.
-1.445.,1.555.
8.357.,8.357.
5.778.,8.357.
4.164.,7.164.
-0.378.,2.622.
-3.737.,-0.737.
1.942.,1.942.
8.121.,8.121.
